cyma_customer_number,,cyma_code,agid,workorder_id,submitted_date,device_status,part_number,serial_number,date_received,assigned_to,repaired_by,date_repaired,hold_reason,protectionplan_id,repair_loc,billing_co,request_id,job,requester,request_datetime,request_status,item_number,return_reason,invoice_number
SWCHESTERBOCES,,AB1,2162080531794,162080,03/23/2022,received,REPAIR-ACER-C738T,NXG55AA00563509B47600,03/28/2022,cakelley,,,,,PA,PA,250723,292435,cakelley,03/29/2022,requested parts received and scanned in by tech,60.G55N7.002,,
SWCHESTERBOCES,,AB1,2162080531795,162080,03/23/2022,hold,REPAIR-ACER-R751T,NXGNJAA00272805FA07600,03/28/2022,cakelley,,,Logicboard,,PA,PA,250727,292443,cakelley,03/29/2022,requested parts received and scanned in by tech,AG-R751T-CL00R,,
SWCHESTERBOCES,,AB1,2162080531795,162080,03/23/2022,hold,REPAIR-ACER-R751T,NXGNJAA00272805FA07600,03/28/2022,cakelley,,,Logicboard,,PA,PA,253312,292443,cakelley,04/04/2022,requested parts received and scanned in by tech,6M.GNJN7.001-NOEMR,,
SWCHESTERBOCES,,AB1,2162080531797,162080,03/23/2022,received,REPAIR-ACER-R751T,NXGNJAA00272801B887600,03/28/2022,cakelley,,,,,PA,PA,250718,292431,cakelley,03/29/2022,requested parts received and scanned in by tech,60.GPZN7.003,,
SWCHESTERBOCES,,AB1,2162080531797,162080,03/23/2022,received,REPAIR-ACER-R751T,NXGNJAA00272801B887600,03/28/2022,cakelley,,,,,PA,PA,250719,292431,cakelley,03/29/2022,requested parts received and scanned in by tech,6M.GNJN7.001-NOEMR,,
SWCHESTERBOCES,,AB1,2162080531806,162080,03/23/2022,received,REPAIR-ACER-R751T,NXGNJAA00272805D167600,03/28/2022,cakelley,,,,,PA,PA,250709,292442,cakelley,03/29/2022,requested parts received and scanned in by tech,60.GPZN7.003,,
SWCHESTERBOCES,,AB1,2162081531808,162081,03/23/2022,received,REPAIR-DELL-CRM3100,7TNF6Y2,03/28/2022,cakelley,,,,,PA,PA,250850,292770,cakelley,03/29/2022,requested parts received and scanned in by tech,51KD7,,
SWILLIAMSPORT,,SS1,2162085531927,162085,03/24/2022,received,REPAIR-IPAD7,GG7CVZH7MF3M,03/29/2022,eberton,,,,,PA,PA,265775,305223,eberton,05/01/2022,requested parts received and scanned in by tech,MIPA701-HC,,
SWILLIAMSPORT,,SS1,2162085531928,162085,03/24/2022,received,REPAIR-IPAD7,GG7CVZWHMF3M,03/29/2022,eberton,,,,,PA,PA,265792,305224,eberton,05/01/2022,requested parts received and scanned in by tech,MIPA701-HC,,
SWILLIAMSPORT,,SS1,2162085531930,162085,03/24/2022,received,REPAIR-IPAD7,GG8CV2R5MF3M,03/29/2022,eberton,,,,,PA,PA,265773,305222,eberton,05/01/2022,requested parts received and scanned in by tech,IPA7-LCD,,
SWILLIAMSPORT,,SS1,2162085531930,162085,03/24/2022,received,REPAIR-IPAD7,GG8CV2R5MF3M,03/29/2022,eberton,,,,,PA,PA,265774,305222,eberton,05/01/2022,requested parts received and scanned in by tech,MIPA701-HC,,
SWILLIAMSPORT,,SS1,2162085531932,162085,03/24/2022,received,REPAIR-IPAD7,GG7CVXF7MF3M,03/29/2022,ckelley,,,,,PA,PA,265373,304875,ckelley,04/29/2022,requested parts received and scanned in by tech,IPA7CPB,,
SWILLIAMSPORT,,SS1,2162085531932,162085,03/24/2022,received,REPAIR-IPAD7,GG7CVXF7MF3M,03/29/2022,ckelley,,,,,PA,PA,265374,304875,ckelley,04/29/2022,requested parts received and scanned in by tech,FIPA701-HC,,
SWILLIAMSPORT,,SS1,2162085531932,162085,03/24/2022,received,REPAIR-IPAD7,GG7CVXF7MF3M,03/29/2022,ckelley,,,,,PA,PA,265657,304875,ckelley,04/29/2022,requested parts received and scanned in by tech,IPA5CAMR,,
HARTSELLECITY,,SB8,2162113532120,162113,03/24/2022,hold,REPAIR-LENOVO-100E,P2021SKE,03/28/2022,cakelley,,,Logicboard,,PA,PA,265100,304620,cakelley,04/28/2022,requested parts received and scanned in by tech,AG-500EG2T-BT00,,
SPRINGFIELDCITY,,AB1,2162203532637,162203,03/25/2022,hold,REPAIR-IPAD7,F9FCJ3UMMF3Q,03/29/2022,eberton,,,Logicboard,,PA,PA,262646,302680,eberton,04/24/2022,requested parts received and scanned in by tech,MIPA701-HC,,
SPRINGFIELDCITY,,AB1,2162203532641,162203,03/25/2022,received,REPAIR-IPAD7,F9FCJ55NMF3Q,03/29/2022,abrubaker,abrubaker,,,,PA,PA,262810,302808,abrubaker,04/25/2022,all parts on request used or returned,IPA7-LCD,,
MAYFIELDCITY,,SS1,2162207532677,162207,03/25/2022,received,REPAIR-HP-11G8EE,5CD014G6JH,03/28/2022,dcolligan,,,,,PA,PA,253158,294491,dcolligan,04/04/2022,requested parts received and scanned in by tech,AG-11G8EE-HC00,,
ATLANTAPUBLIC,,AB1,2162217532715,162217,03/25/2022,received,REPAIR-CTL-NL71CTLTE,LI9BTFQI21279A72,03/30/2022,mfoster,,,,2353,PA,PA,257948,296661,mfoster,04/12/2022,requested parts received and scanned in by tech,NB00393,,
APPOQUINIMINKSD,,AB1,2162235532772,162235,03/25/2022,received,REPAIR-IPAD6,DMQYLS2GJF8J,03/28/2022,eberton,,,,,PA,PA,265791,305243,eberton,05/01/2022,requested parts received and scanned in by tech,IPA601-HC,,
APPOQUINIMINKSD,,AB1,2162235532773,162235,03/25/2022,received,REPAIR-IPAD6,GG7YL3UJJF8J,03/28/2022,eberton,,,,,PA,PA,265777,305227,eberton,05/01/2022,requested parts received and scanned in by tech,IPA601-HC,,
APPOQUINIMINKSD,,AB1,2162235532774,162235,03/25/2022,received,REPAIR-IPAD6,DMQYLSJCJF8J,03/28/2022,eberton,,,,,PA,PA,265786,305239,eberton,05/01/2022,requested parts received and scanned in by tech,IPA601-HC,,
GLASTONBURYBOAR,,AB1,2162237532780,162237,03/25/2022,received,REPAIR-IPAD6,DMPW36N4JF8N,04/04/2022,tkeyser,,,,,PA,PA,263359,302974,tkeyser,04/26/2022,requested parts received and scanned in by tech,IPA602-HC,,
GLASTONBURYBOAR,,AB1,2162237532780,162237,03/25/2022,received,REPAIR-IPAD6,DMPW36N4JF8N,04/04/2022,tkeyser,,,,,PA,PA,263009,302974,tkeyser,04/25/2022,all parts on request used or returned,IPA6-LCD,,
GLASTONBURYBOAR,,AB1,2162237532781,162237,03/25/2022,received,REPAIR-IPAD7,DMPZV73GMF3Q,04/04/2022,tkeyser,,,,,PA,PA,263112,303007,tkeyser,04/25/2022,requested parts received and scanned in by tech,MIPA701-HC,,
GLASTONBURYBOAR,,AB1,2162237532781,162237,03/25/2022,received,REPAIR-IPAD7,DMPZV73GMF3Q,04/04/2022,tkeyser,,,,,PA,PA,263084,303007,tkeyser,04/25/2022,all parts on request used or returned,IPA7-LCD,,
GLASTONBURYBOAR,,AB1,2162237532782,162237,03/25/2022,received,REPAIR-IPAD7,DMPZW105MF3Q,04/04/2022,tkeyser,,,,,PA,PA,262187,302252,tkeyser,04/22/2022,requested parts received and scanned in by tech,IPA7-LCD,,
GLASTONBURYBOAR,,AB1,2162237532782,162237,03/25/2022,received,REPAIR-IPAD7,DMPZW105MF3Q,04/04/2022,tkeyser,,,,,PA,PA,262188,302252,tkeyser,04/22/2022,requested parts received and scanned in by tech,MIPA701-HC,,
APPOQUINIMINKSD,,AB1,2162239532789,162239,03/25/2022,received,REPAIR-IPAD5,GCGVWGDTHLF9,03/28/2022,eberton,,,,,PA,PA,265776,305226,eberton,05/01/2022,requested parts received and scanned in by tech,IPAA01-HC,,
APPOQUINIMINKSD,,AB1,2162253532832,162253,03/25/2022,received,REPAIR-IPAD6,GG7YJP6PJF8J,03/28/2022,ckelley,,,,,PA,PA,265361,304732,ckelley,04/29/2022,requested parts received and scanned in by tech,IPAACPB,,
APPOQUINIMINKSD,,AB1,2162253532832,162253,03/25/2022,received,REPAIR-IPAD6,GG7YJP6PJF8J,03/28/2022,ckelley,,,,,PA,PA,265362,304732,ckelley,04/29/2022,requested parts received and scanned in by tech,FIPA601-HC,,
MAYFIELDCITY,,SS1,2162309533065,162309,03/28/2022,received,REPAIR-HP-11G8EE,5CD014G6PJ,03/31/2022,bpearce,,,,,PA,PA,253409,294225,bpearce,04/04/2022,requested parts received and scanned in by tech,L89773-001,,
MAYFIELDCITY,,SS1,2162309533065,162309,03/28/2022,received,REPAIR-HP-11G8EE,5CD014G6PJ,03/31/2022,bpearce,,,,,PA,PA,253410,294225,bpearce,04/04/2022,requested parts received and scanned in by tech,AG-11G8EE-HC00,,
MAYFIELDCITY,,SS1,2162309533066,162309,03/28/2022,received,REPAIR-HP-11G8EE,5CD0150TX3,03/31/2022,bpearce,,,,,PA,PA,253416,294241,bpearce,04/04/2022,requested parts received and scanned in by tech,AG-11G8EE-HC00,,
MAYFIELDCITY,,SS1,2162313533092,162313,03/28/2022,received,REPAIR-HP-11G8EE,5CD0153PH2,04/01/2022,dcolligan,,,,,PA,PA,253804,295155,dcolligan,04/05/2022,requested parts received and scanned in by tech,AG-11G8EE-HC00,,
SOUTHPORTLAND,,PJ1,2162337533285,162337,03/28/2022,received,REPAIR-IPAD5,GCTV58KJHLF9,03/31/2022,eberton,,,,,PA,PA,265785,305238,eberton,05/01/2022,requested parts received and scanned in by tech,IPAA01-HC,,
TURNERUSD,,AB1,2162349533386,162349,03/28/2022,received,REPAIR-MBA-11-LCD,C02V90PJGFWM,03/30/2022,kfranklin,,,,1222,PA,PA,265334,304486,kfranklin,04/29/2022,requested parts received and scanned in by tech,B116XW05V.001-W,,
TURNERUSD,,AB1,2162349533387,162349,03/28/2022,received,REPAIR-MBA-11-LCD,C02V946LGFWM,03/30/2022,kfranklin,,,,1222,PA,PA,265341,304308,kfranklin,04/29/2022,requested parts received and scanned in by tech,B116XW05V.001-W,,
SPRINGFIELDCITY,,AB1,2162357533436,162357,03/28/2022,received,REPAIR-IPAD7,F9FCJ5E2MF3Q,03/30/2022,tkeyser,,,,,PA,PA,261691,301810,tkeyser,04/21/2022,all parts on request used or returned,MIPA701-HC,,
GRETNAPUBLICSCH,,SB1,2162362533449,162362,03/28/2022,received,REPAIR-MBA-11-LCD,C02WQ1FKGFWM,03/31/2022,kfranklin,,,,1189,PA,PA,265331,304852,kfranklin,04/29/2022,requested parts received and scanned in by tech,B116XW05V.001-W,,
ISLEOFWIGHTCOUN,,PJ1,2162368533466,162368,03/28/2022,hold,REPAIR-IPADAIR2,DMPPXDEQG5VW,04/01/2022,aharbaugh,,,Logicboard,2409,PA,PA,258985,299510,aharbaugh,04/14/2022,requested parts received and scanned in by tech,IPAA201-HC-LCD,,
ISLEOFWIGHTCOUN,,PJ1,2162368533466,162368,03/28/2022,hold,REPAIR-IPADAIR2,DMPPXDEQG5VW,04/01/2022,aharbaugh,,,Logicboard,2409,PA,PA,259113,299510,aharbaugh,04/14/2022,requested parts received and scanned in by tech,IPAA201-HC-LCD,,
BANKSCO,,AB1,2162409533666,162409,03/29/2022,hold,REPAIR-HP-11-X360-G3-EE,5CD124DZF5,04/01/2022,kdimatteo,,,Parts,2363,PA,PA,257661,295493,kdimatteo,04/12/2022,requested parts received and scanned in by tech,AG-X36011G3EET-CL01R,,
BANKSCO,,AB1,2162409533666,162409,03/29/2022,hold,REPAIR-HP-11-X360-G3-EE,5CD124DZF5,04/01/2022,kdimatteo,,,Parts,2363,PA,PA,257662,295493,kdimatteo,04/12/2022,requested parts received and scanned in by tech,AG-11G8EE-BT00,,
BANKSCO,,AB1,2162409533666,162409,03/29/2022,hold,REPAIR-HP-11-X360-G3-EE,5CD124DZF5,04/01/2022,kdimatteo,,,Parts,2363,PA,PA,257664,295493,kdimatteo,04/12/2022,requested parts received and scanned in by tech,AG-X36011G3EET-TP00,,
AEROSEC,,SB1,2162412533680,162412,03/29/2022,received,REPAIR-IPAD9,HWK2Y91VX0,04/01/2022,zpalczer,,,,,PA,PA,265447,304922,zpalczer,04/29/2022,requested parts received and scanned in by tech,IPA901-HC,,
GLASTONBURYBOAR,,AB1,2162415533690,162415,03/29/2022,received,REPAIR-IPAD6,DMPY754RJF8K,04/04/2022,tkeyser,,,,,PA,PA,263513,303350,tkeyser,04/26/2022,requested parts received and scanned in by tech,IPA602-HC,,
GLASTONBURYBOAR,,AB1,2162415533690,162415,03/29/2022,received,REPAIR-IPAD6,DMPY754RJF8K,04/04/2022,tkeyser,,,,,PA,PA,263700,303350,tkeyser,04/26/2022,requested parts received and scanned in by tech,IPA602-HC,,
GLASTONBURYBOAR,,AB1,2162415533690,162415,03/29/2022,received,REPAIR-IPAD6,DMPY754RJF8K,04/04/2022,tkeyser,,,,,PA,PA,263564,303350,tkeyser,04/26/2022,all parts on request used or returned,IPA6-LCD,,
TOWNSHIPHIGHSCH,,AB1,2162416533691,162416,03/29/2022,received,REPAIR-IPAD6,GG8XFQW2JF8J,03/31/2022,kfree,,,,,PA,PA,264683,304299,kfree,04/28/2022,requested parts received and scanned in by tech,MIPA601-HC,,
TOWNSHIPHIGHSCH,,AB1,2162416533691,162416,03/29/2022,received,REPAIR-IPAD6,GG8XFQW2JF8J,03/31/2022,kfree,,,,,PA,PA,264685,304299,kfree,04/28/2022,requested parts received and scanned in by tech,IPAA-5-LCD,,
MARLBOROCSD,,PJ1,2162433533752,162433,03/29/2022,received,REPAIR-SAMSUNG-XE500C13,0Q9T91GK102882E,04/01/2022,thidalgo,,,,,PA,PA,264975,304522,thidalgo,04/28/2022,requested parts received and scanned in by tech,B116XTN02.3-HW:0A/FW:0,,
MARLBOROCSD,,PJ1,2162433533753,162433,03/29/2022,received,REPAIR-SAMSUNG-XE500C13,0Q9T91GK401103Z,04/01/2022,thidalgo,,,,,PA,PA,264973,304521,thidalgo,04/28/2022,requested parts received and scanned in by tech,B116XTN02.3-HW:0A/FW:0,,
OXFORDCS,,AB1,2162437533771,162437,03/29/2022,received,REPAIR-MBA-13-2017-A1466,FVFYF9TVJ1WK,03/31/2022,kfranklin,,,,1410,PA,PA,255789,296985,fgodfrey,04/07/2022,requested parts received and scanned in by tech,NT133WGB-NB1,,
OXFORDCS,,AB1,2162437533771,162437,03/29/2022,received,REPAIR-MBA-13-2017-A1466,FVFYF9TVJ1WK,03/31/2022,kfranklin,,,,1410,PA,PA,255788,296985,fgodfrey,04/07/2022,all parts on request used or returned,A1496,,
OXFORDCS,,AB1,2162437533771,162437,03/29/2022,received,REPAIR-MBA-13-2017-A1466,FVFYF9TVJ1WK,03/31/2022,kfranklin,,,,1410,PA,PA,255790,296985,fgodfrey,04/07/2022,all parts on request used or returned,661-7465,,
OXFORDCS,,AB1,2162437533771,162437,03/29/2022,received,REPAIR-MBA-13-2017-A1466,FVFYF9TVJ1WK,03/31/2022,kfranklin,,,,1410,PA,PA,255791,296985,fgodfrey,04/07/2022,all parts on request used or returned,661-7480,,
ROWAN-SALISBURY,,AB1,2162454533883,162454,03/29/2022,hold,REPAIR-MBA-13-2017-A1466,FVFD8FH5J1WK,04/01/2022,jdemichelis,,,Waiting for Approval,,PA,PA,255437,296228,jdemichelis,04/07/2022,requested parts received and scanned in by tech,661-7480,,
MOORESVILLEGRAD,,JBB,2162461533925,162461,03/29/2022,received,REPAIR-MBA-13-LCD,FVFDM262J1WT,03/31/2022,kfranklin,,,,2002,PA,PA,265340,304856,kfranklin,04/29/2022,requested parts received and scanned in by tech,NT133WGB-NB1,,
ELPASOISD,,AB1,2162476533991,162476,03/29/2022,hold,REPAIR-MBA-13-2017-A1466,FVFD1875J1WK,04/14/2022,dmelton,,,Waiting for Approval,,PA,PA,265268,301779,dmelton,04/29/2022,requested parts received and scanned in by tech,923-0440,,
ELPASOISD,,AB1,2162476533991,162476,03/29/2022,hold,REPAIR-MBA-13-2017-A1466,FVFD1875J1WK,04/14/2022,dmelton,,,Waiting for Approval,,PA,PA,265269,301779,dmelton,04/29/2022,requested parts received and scanned in by tech,923-0441,,
ELPASOISD,,AB1,2162476533991,162476,03/29/2022,hold,REPAIR-MBA-13-2017-A1466,FVFD1875J1WK,04/14/2022,dmelton,,,Waiting for Approval,,PA,PA,265270,301779,dmelton,04/29/2022,requested parts received and scanned in by tech,923-0438,,
MAYFIELDCITY,,SS1,2162498534077,162498,03/30/2022,received,REPAIR-HP-11G8EE,5CD0153PMD,04/06/2022,bpearce,,,,,PA,PA,257012,298050,bpearce,04/11/2022,all parts on request used or returned,L90338-001,,
MAYFIELDCITY,,SS1,2162508534117,162508,03/30/2022,received,REPAIR-HP-11G8EE,5CD0150V51,04/06/2022,bpearce,,,,,PA,PA,257042,298042,bpearce,04/11/2022,requested parts received and scanned in by tech,AG-11AG8EE-LB00R,,
MAYFIELDCITY,,SS1,2162508534117,162508,03/30/2022,received,REPAIR-HP-11G8EE,5CD0150V51,04/06/2022,bpearce,,,,,PA,PA,257044,298042,bpearce,04/11/2022,requested parts received and scanned in by tech,AG-11AG8EE-HC00,,
SWCHESTERBOCES,,AB1,2162539534293,162539,03/30/2022,received,REPAIR-ACER-C738T,NXG55AA00561604B267600,04/04/2022,bpearce,,,,,PA,PA,254653,295897,bpearce,04/06/2022,requested parts received and scanned in by tech,AG-C738T-CL00R,,
ELPASOISD,,AB1,2162553534388,162553,03/30/2022,hold,REPAIR-MBA-11-2015-A1465,C02TQ18CGFWM,04/11/2022,hnaughton,,,Waiting for Approval,,PA,PA,265243,300100,hnaughton,04/29/2022,requested parts received and scanned in by tech,A1495,,
ELPASOISD,,AB1,2162553534388,162553,03/30/2022,hold,REPAIR-MBA-11-2015-A1465,C02TQ18CGFWM,04/11/2022,hnaughton,,,Waiting for Approval,,PA,PA,265244,300100,hnaughton,04/29/2022,requested parts received and scanned in by tech,923-0430,,
ELPASOISD,,AB1,2162553534388,162553,03/30/2022,hold,REPAIR-MBA-11-2015-A1465,C02TQ18CGFWM,04/11/2022,hnaughton,,,Waiting for Approval,,PA,PA,265245,300100,hnaughton,04/29/2022,requested parts received and scanned in by tech,923-0431,,
ELPASOISD,,AB1,2162553534388,162553,03/30/2022,hold,REPAIR-MBA-11-2015-A1465,C02TQ18CGFWM,04/11/2022,hnaughton,,,Waiting for Approval,,PA,PA,264425,300100,mstevens,04/27/2022,all parts on request used or returned,B116XW05V.001-W,,
ELPASOISD,,AB1,2162553534388,162553,03/30/2022,hold,REPAIR-MBA-11-2015-A1465,C02TQ18CGFWM,04/11/2022,hnaughton,,,Waiting for Approval,,PA,PA,264426,300100,mstevens,04/27/2022,all parts on request used or returned,A1465-LVDS-CABLE,,
3693,,SB1,2162576534525,162576,03/30/2022,received,REPAIR-IPAD6,DMQWL3GYJF8M,04/04/2022,zpalczer,,,,,PA,PA,265452,304914,zpalczer,04/29/2022,requested parts received and scanned in by tech,FIPA601-HC,,
WARWICKPA,,AB1,2162578534537,162578,03/30/2022,hold,REPAIR-MBA-13-2017-A1466,FVFCV1ZTJ1WK,04/01/2022,jdemichelis,,,Parts,,PA,PA,257599,297184,kfranklin,04/12/2022,all parts on request used or returned,LP133WP1-TJA7-W,,
DECATURCOUNTY,,NB1,2162599534866,162599,03/31/2022,received,REPAIR-DELL-CRM3189,GQ3B4Q2,04/05/2022,kdimatteo,,,,2302,PA,PA,255993,297131,kdimatteo,04/08/2022,requested parts received and scanned in by tech,51KD7,,
DECATURCOUNTY,,NB1,2162599534866,162599,03/31/2022,received,REPAIR-DELL-CRM3189,GQ3B4Q2,04/05/2022,kdimatteo,,,,2302,PA,PA,255994,297131,kdimatteo,04/08/2022,requested parts received and scanned in by tech,AG-3180-CB00,,
DECATURCOUNTY,,NB1,2162599534868,162599,03/31/2022,received,REPAIR-LENOVO-300EG2M,P204MTZD,04/05/2022,kdimatteo,,,,2304,PA,PA,256040,297156,kdimatteo,04/08/2022,all parts on request used or returned,5CB0T95165,,
ATLANTAPUBLIC,,AB1,2162612535041,162612,03/31/2022,hold,REPAIR-CTL-NL71CTLTE,LI9BTFQI21279308,04/07/2022,hweltz,,,Parts,2353,PA,PA,258435,299108,hweltz,04/13/2022,all parts on request used or returned,NBKEYNL7LTE,,
GRANDVIEWC4,,AB1,2162673535438,162673,03/31/2022,hold,REPAIR-MBA-13-2020-A2337,FVFDM1W0Q0WM,04/06/2022,hnaughton,,,Logicboard,,PA,PA,265566,300911,hnaughton,04/29/2022,requested parts received and scanned in by tech,821-02721,,
DROPSMASHFIX,,NB1,2162707535577,162707,04/01/2022,received,REPAIR-IPHONE-XG,,04/12/2022,kgirimonte,,,,,PA,PA,260948,301227,kgirimonte,04/20/2022,requested parts received and scanned in by tech,R11G01-SP,,
MARLBOROCSD,,PJ1,2162769535899,162769,04/04/2022,hold,REPAIR-SAMSUNG-XE500C13,0JDB91AHC16840L,04/06/2022,hweltz,,,Logicboard,,PA,PA,257001,298039,hweltz,04/11/2022,requested parts received and scanned in by tech,AG-XE500C13-BT00R,,
ATLANTAPUBLIC,,AB1,2162771535905,162771,04/04/2022,received,REPAIR-CTL-NL71CTLTE,LI9BTFQI21118FFC,04/08/2022,mfoster,,,,2353,PA,PA,259962,300353,mfoster,04/18/2022,requested parts received and scanned in by tech,NB00393,,
ATLANTAPUBLIC,,AB1,2162771535906,162771,04/04/2022,received,REPAIR-CTL-NL71CTLTE,LI9BTFQI21118C4F,04/08/2022,mfoster,,,,2353,PA,PA,260430,300355,mfoster,04/19/2022,all parts on request used or returned,NV116WHM-T01,,
ATLANTAPUBLIC,,AB1,2162771535908,162771,04/04/2022,received,REPAIR-CTL-NL71CTLTE,LI9BTFQI21118741,04/08/2022,mfoster,,,,2353,PA,PA,259961,300351,mfoster,04/18/2022,requested parts received and scanned in by tech,NB00393,,
OXFORDCS,,AB1,2162825536291,162825,04/04/2022,hold,REPAIR-MBA-13-2017-A1466,FVHYF7ACJ1WK,04/11/2022,fgodfrey,,,Parts,1410,PA,PA,262972,298800,fgodfrey,04/25/2022,all parts on request used or returned,923-0440,,
HOUSTONISD,,AB1,2162834536345,162834,04/04/2022,received,REPAIR-CTL-NL71CTLTE,LI9BTFQI21289A21,04/08/2022,mfoster,,,,2382,PA,PA,259850,300256,mfoster,04/18/2022,requested parts received and scanned in by tech,NB00393,,
MENIFEECSD,,SS1,2162860536444,162860,04/05/2022,received,REPAIR-LENOVO-100E,P2021DHV,04/08/2022,kwichterman,kwichterman,,,,PA,PA,258542,299212,kwichterman,04/13/2022,all parts on request used or returned,5B10Q13163,,
SOMERSETAREASD,,SS1,2162948536795,162948,04/06/2022,received,REPAIR-IPAD7,F9GD80WQMF3M,04/13/2022,kmay,,,,,PA,PA,263877,303607,kmay,04/26/2022,requested parts received and scanned in by tech,MIPA701-HC,,
MCKINNEYISD,,AB1,2162957536829,162957,04/06/2022,received,REPAIR-MBA-13-2017-A1466,FVFXD6JPJ1WL,04/18/2022,fgodfrey,,,,,PA,PA,265592,301987,fgodfrey,04/29/2022,all parts on request used or returned,A1496,,
PLEASANTSCO,,AB1,2163020537171,163020,04/06/2022,received,REPAIR-IPAD8,F9FFWDX6Q1GC,04/08/2022,abrubaker,,,,,PA,PA,265698,304706,abrubaker,04/29/2022,requested parts received and scanned in by tech,MIPA701-HC,,
ELPASOISD,,AB1,2163027537243,163027,04/06/2022,received,REPAIR-MBA-13-2017-A1466,GCCYK73SJ1WK,04/12/2022,hnaughton,,,,,PA,PA,265567,301324,hnaughton,04/29/2022,requested parts received and scanned in by tech,A1496,,
ELPASOISD,,AB1,2163027537243,163027,04/06/2022,received,REPAIR-MBA-13-2017-A1466,GCCYK73SJ1WK,04/12/2022,hnaughton,,,,,PA,PA,265568,301324,hnaughton,04/29/2022,requested parts received and scanned in by tech,923-0440,,
ELPASOISD,,AB1,2163027537243,163027,04/06/2022,received,REPAIR-MBA-13-2017-A1466,GCCYK73SJ1WK,04/12/2022,hnaughton,,,,,PA,PA,265569,301324,hnaughton,04/29/2022,requested parts received and scanned in by tech,923-0438,,
ELPASOISD,,AB1,2163027537243,163027,04/06/2022,received,REPAIR-MBA-13-2017-A1466,GCCYK73SJ1WK,04/12/2022,hnaughton,,,,,PA,PA,265570,301324,hnaughton,04/29/2022,requested parts received and scanned in by tech,923-0441,,
ELPASOISD,,AB1,2163027537243,163027,04/06/2022,received,REPAIR-MBA-13-2017-A1466,GCCYK73SJ1WK,04/12/2022,hnaughton,,,,,PA,PA,265571,301324,hnaughton,04/29/2022,requested parts received and scanned in by tech,661-7480-A,,
ELPASOISD,,AB1,2163027537243,163027,04/06/2022,received,REPAIR-MBA-13-2017-A1466,GCCYK73SJ1WK,04/12/2022,hnaughton,,,,,PA,PA,265572,301324,hnaughton,04/29/2022,requested parts received and scanned in by tech,661-02395,,
CENTRALYORK,,PJ1,2163044537409,163044,04/07/2022,hold,REPAIR-IPAD5,F9FTRM7DHLF9,04/11/2022,zpalczer,zpalczer,,Response,2392,PA,PA,263289,303217,zpalczer,04/26/2022,all parts on request used or returned,IPAA01-HC,,
MCDOWELLHIGHSCH,,JG1,2163055537506,163055,04/07/2022,received,REPAIR-IPAD6,DMPW12HWJF8J,04/11/2022,zpalczer,,,,,PA,PA,265453,304913,zpalczer,04/29/2022,requested parts received and scanned in by tech,FIPA601-HC,,
LINDENSCHOOLDIS,,PJ1,2163071537661,163071,04/07/2022,hold,REPAIR-MBA-13-2020-A2179,FVFCQ4HSMNHX,04/11/2022,jdemichelis,,,Parts,,PA,PA,264083,303521,jdemichelis,04/27/2022,requested parts received and scanned in by tech,661-15386,,
LINDENSCHOOLDIS,,PJ1,2163071537661,163071,04/07/2022,hold,REPAIR-MBA-13-2020-A2179,FVFCQ4HSMNHX,04/11/2022,jdemichelis,,,Parts,,PA,PA,263891,303521,mfink,04/26/2022,all parts on request used or returned,MBA-A1932-HINGE-CLUTCH-COV-SG,,
LINDENSCHOOLDIS,,PJ1,2163071537661,163071,04/07/2022,hold,REPAIR-MBA-13-2020-A2179,FVFCQ4HSMNHX,04/11/2022,jdemichelis,,,Parts,,PA,PA,263932,303521,mfink,04/26/2022,all parts on request used or returned,LP133WQ4-SJA1,,
#ELMBROOK,,PJ1,2163082537734,163082,04/07/2022,received,REPAIR-IPAD6,DMPYL2QVJF8J,04/14/2022,zpalczer,,,,,PA,PA,265454,304912,zpalczer,04/29/2022,requested parts received and scanned in by tech,FIPA601-HC,,
MAYFIELDCITY,,SS1,2163148538156,163148,04/08/2022,received,REPAIR-HP-11G8EE,5CD014867L,04/13/2022,hweltz,,,,,PA,PA,261575,301696,hweltz,04/21/2022,all parts on request used or returned,B116XTN02.3-HW:0A/FW:0,,
